removal_fraction	largest_component_fraction_original_nodes	dataset	network_group	bootstrap_id	attack_mode
0.6	0.005	depth_natural	Coastal_natural	180	targeted
0.65	0.005	depth_natural	Coastal_natural	180	targeted
0.7	0.005	depth_natural	Coastal_natural	180	targeted
0.75	0.005	depth_natural	Coastal_natural	180	targeted
0.8	0.005	depth_natural	Coastal_natural	180	targeted
0.85	0.005	depth_natural	Coastal_natural	180	targeted
0.9	0.005	depth_natural	Coastal_natural	180	targeted
0.95	0.005	depth_natural	Coastal_natural	180	targeted
1	0	depth_natural	Coastal_natural	180	targeted
0	0.56	depth_natural	Coastal_natural	181	random
0.05	0.535	depth_natural	Coastal_natural	181	random
0.1	0.52	depth_natural	Coastal_natural	181	random
0.15	0.425	depth_natural	Coastal_natural	181	random
0.2	0.395	depth_natural	Coastal_natural	181	random
0.25	0.36	depth_natural	Coastal_natural	181	random
0.3	0.32	depth_natural	Coastal_natural	181	random
0.35	0.275	depth_natural	Coastal_natural	181	random
0.4	0.255	depth_natural	Coastal_natural	181	random
0.45	0.2	depth_natural	Coastal_natural	181	random
0.5	0.185	depth_natural	Coastal_natural	181	random
0.55	0.17	depth_natural	Coastal_natural	181	random
0.6	0.135	depth_natural	Coastal_natural	181	random
0.65	0.065	depth_natural	Coastal_natural	181	random
0.7	0.06	depth_natural	Coastal_natural	181	random
0.75	0.05	depth_natural	Coastal_natural	181	random
0.8	0.05	depth_natural	Coastal_natural	181	random
0.85	0.03	depth_natural	Coastal_natural	181	random
0.9	0.01	depth_natural	Coastal_natural	181	random
0.95	0.005	depth_natural	Coastal_natural	181	random
1	0	depth_natural	Coastal_natural	181	random
0	0.56	depth_natural	Coastal_natural	181	targeted
0.05	0.35	depth_natural	Coastal_natural	181	targeted
0.1	0.26	depth_natural	Coastal_natural	181	targeted
0.15	0.13	depth_natural	Coastal_natural	181	targeted
0.2	0.08	depth_natural	Coastal_natural	181	targeted
0.25	0.035	depth_natural	Coastal_natural	181	targeted
0.3	0.035	depth_natural	Coastal_natural	181	targeted
0.35	0.025	depth_natural	Coastal_natural	181	targeted
0.4	0.02	depth_natural	Coastal_natural	181	targeted
0.45	0.015	depth_natural	Coastal_natural	181	targeted
0.5	0.01	depth_natural	Coastal_natural	181	targeted
0.55	0.01	depth_natural	Coastal_natural	181	targeted
0.6	0.01	depth_natural	Coastal_natural	181	targeted
0.65	0.005	depth_natural	Coastal_natural	181	targeted
0.7	0.005	depth_natural	Coastal_natural	181	targeted
0.75	0.005	depth_natural	Coastal_natural	181	targeted
0.8	0.005	depth_natural	Coastal_natural	181	targeted
0.85	0.005	depth_natural	Coastal_natural	181	targeted
0.9	0.005	depth_natural	Coastal_natural	181	targeted
0.95	0.005	depth_natural	Coastal_natural	181	targeted
1	0	depth_natural	Coastal_natural	181	targeted
0	0.46	depth_natural	Coastal_natural	182	random
0.05	0.365	depth_natural	Coastal_natural	182	random
0.1	0.345	depth_natural	Coastal_natural	182	random
0.15	0.295	depth_natural	Coastal_natural	182	random
0.2	0.275	depth_natural	Coastal_natural	182	random
0.25	0.245	depth_natural	Coastal_natural	182	random
0.3	0.23	depth_natural	Coastal_natural	182	random
0.35	0.215	depth_natural	Coastal_natural	182	random
0.4	0.2	depth_natural	Coastal_natural	182	random
0.45	0.18	depth_natural	Coastal_natural	182	random
0.5	0.15	depth_natural	Coastal_natural	182	random
0.55	0.1	depth_natural	Coastal_natural	182	random
0.6	0.1	depth_natural	Coastal_natural	182	random
0.65	0.09	depth_natural	Coastal_natural	182	random
0.7	0.09	depth_natural	Coastal_natural	182	random
0.75	0.07	depth_natural	Coastal_natural	182	random
0.8	0.03	depth_natural	Coastal_natural	182	random
0.85	0.03	depth_natural	Coastal_natural	182	random
0.9	0.02	depth_natural	Coastal_natural	182	random
0.95	0.015	depth_natural	Coastal_natural	182	random
1	0	depth_natural	Coastal_natural	182	random
0	0.46	depth_natural	Coastal_natural	182	targeted
0.05	0.385	depth_natural	Coastal_natural	182	targeted
0.1	0.36	depth_natural	Coastal_natural	182	targeted
0.15	0.335	depth_natural	Coastal_natural	182	targeted
0.2	0.16	depth_natural	Coastal_natural	182	targeted
0.25	0.06	depth_natural	Coastal_natural	182	targeted
0.3	0.05	depth_natural	Coastal_natural	182	targeted
0.35	0.02	depth_natural	Coastal_natural	182	targeted
0.4	0.02	depth_natural	Coastal_natural	182	targeted
0.45	0.015	depth_natural	Coastal_natural	182	targeted
0.5	0.01	depth_natural	Coastal_natural	182	targeted
0.55	0.005	depth_natural	Coastal_natural	182	targeted
0.6	0.005	depth_natural	Coastal_natural	182	targeted
0.65	0.005	depth_natural	Coastal_natural	182	targeted
0.7	0.005	depth_natural	Coastal_natural	182	targeted
0.75	0.005	depth_natural	Coastal_natural	182	targeted
0.8	0.005	depth_natural	Coastal_natural	182	targeted
0.85	0.005	depth_natural	Coastal_natural	182	targeted
0.9	0.005	depth_natural	Coastal_natural	182	targeted
0.95	0.005	depth_natural	Coastal_natural	182	targeted
1	0	depth_natural	Coastal_natural	182	targeted
0	0.58	depth_natural	Coastal_natural	183	random
0.05	0.56	depth_natural	Coastal_natural	183	random
0.1	0.53	depth_natural	Coastal_natural	183	random
0.15	0.505	depth_natural	Coastal_natural	183	random
0.2	0.47	depth_natural	Coastal_natural	183	random
0.25	0.44	depth_natural	Coastal_natural	183	random
0.3	0.415	depth_natural	Coastal_natural	183	random
0.35	0.39	depth_natural	Coastal_natural	183	random
0.4	0.355	depth_natural	Coastal_natural	183	random
0.45	0.315	depth_natural	Coastal_natural	183	random
0.5	0.275	depth_natural	Coastal_natural	183	random
0.55	0.245	depth_natural	Coastal_natural	183	random
0.6	0.205	depth_natural	Coastal_natural	183	random
0.65	0.175	depth_natural	Coastal_natural	183	random
0.7	0.1	depth_natural	Coastal_natural	183	random
0.75	0.05	depth_natural	Coastal_natural	183	random
0.8	0.04	depth_natural	Coastal_natural	183	random
0.85	0.03	depth_natural	Coastal_natural	183	random
0.9	0.025	depth_natural	Coastal_natural	183	random
0.95	0.015	depth_natural	Coastal_natural	183	random
1	0	depth_natural	Coastal_natural	183	random
0	0.58	depth_natural	Coastal_natural	183	targeted
0.05	0.505	depth_natural	Coastal_natural	183	targeted
0.1	0.39	depth_natural	Coastal_natural	183	targeted
0.15	0.085	depth_natural	Coastal_natural	183	targeted
0.2	0.05	depth_natural	Coastal_natural	183	targeted
0.25	0.045	depth_natural	Coastal_natural	183	targeted
0.3	0.025	depth_natural	Coastal_natural	183	targeted
0.35	0.02	depth_natural	Coastal_natural	183	targeted
0.4	0.02	depth_natural	Coastal_natural	183	targeted
0.45	0.02	depth_natural	Coastal_natural	183	targeted
0.5	0.01	depth_natural	Coastal_natural	183	targeted
0.55	0.01	depth_natural	Coastal_natural	183	targeted
0.6	0.005	depth_natural	Coastal_natural	183	targeted
0.65	0.005	depth_natural	Coastal_natural	183	targeted
0.7	0.005	depth_natural	Coastal_natural	183	targeted
0.75	0.005	depth_natural	Coastal_natural	183	targeted
0.8	0.005	depth_natural	Coastal_natural	183	targeted
0.85	0.005	depth_natural	Coastal_natural	183	targeted
0.9	0.005	depth_natural	Coastal_natural	183	targeted
0.95	0.005	depth_natural	Coastal_natural	183	targeted
1	0	depth_natural	Coastal_natural	183	targeted
0	0.545	depth_natural	Coastal_natural	184	random
0.05	0.52	depth_natural	Coastal_natural	184	random
0.1	0.49	depth_natural	Coastal_natural	184	random
0.15	0.46	depth_natural	Coastal_natural	184	random
0.2	0.45	depth_natural	Coastal_natural	184	random
0.25	0.415	depth_natural	Coastal_natural	184	random
0.3	0.395	depth_natural	Coastal_natural	184	random
0.35	0.375	depth_natural	Coastal_natural	184	random
0.4	0.135	depth_natural	Coastal_natural	184	random
0.45	0.105	depth_natural	Coastal_natural	184	random
0.5	0.075	depth_natural	Coastal_natural	184	random
0.55	0.07	depth_natural	Coastal_natural	184	random
0.6	0.06	depth_natural	Coastal_natural	184	random
0.65	0.055	depth_natural	Coastal_natural	184	random
0.7	0.045	depth_natural	Coastal_natural	184	random
0.75	0.03	depth_natural	Coastal_natural	184	random
0.8	0.03	depth_natural	Coastal_natural	184	random
0.85	0.02	depth_natural	Coastal_natural	184	random
0.9	0.02	depth_natural	Coastal_natural	184	random
0.95	0.005	depth_natural	Coastal_natural	184	random
1	0	depth_natural	Coastal_natural	184	random
0	0.545	depth_natural	Coastal_natural	184	targeted
0.05	0.365	depth_natural	Coastal_natural	184	targeted
0.1	0.31	depth_natural	Coastal_natural	184	targeted
0.15	0.25	depth_natural	Coastal_natural	184	targeted
0.2	0.12	depth_natural	Coastal_natural	184	targeted
0.25	0.06	depth_natural	Coastal_natural	184	targeted
0.3	0.06	depth_natural	Coastal_natural	184	targeted
0.35	0.03	depth_natural	Coastal_natural	184	targeted
0.4	0.02	depth_natural	Coastal_natural	184	targeted
0.45	0.015	depth_natural	Coastal_natural	184	targeted
0.5	0.015	depth_natural	Coastal_natural	184	targeted
0.55	0.01	depth_natural	Coastal_natural	184	targeted
0.6	0.005	depth_natural	Coastal_natural	184	targeted
0.65	0.005	depth_natural	Coastal_natural	184	targeted
0.7	0.005	depth_natural	Coastal_natural	184	targeted
0.75	0.005	depth_natural	Coastal_natural	184	targeted
0.8	0.005	depth_natural	Coastal_natural	184	targeted
0.85	0.005	depth_natural	Coastal_natural	184	targeted
0.9	0.005	depth_natural	Coastal_natural	184	targeted
0.95	0.005	depth_natural	Coastal_natural	184	targeted
1	0	depth_natural	Coastal_natural	184	targeted
0	0.545	depth_natural	Coastal_natural	185	random
0.05	0.515	depth_natural	Coastal_natural	185	random
0.1	0.475	depth_natural	Coastal_natural	185	random
0.15	0.425	depth_natural	Coastal_natural	185	random
0.2	0.36	depth_natural	Coastal_natural	185	random
0.25	0.325	depth_natural	Coastal_natural	185	random
0.3	0.285	depth_natural	Coastal_natural	185	random
0.35	0.23	depth_natural	Coastal_natural	185	random
0.4	0.15	depth_natural	Coastal_natural	185	random
0.45	0.14	depth_natural	Coastal_natural	185	random
0.5	0.13	depth_natural	Coastal_natural	185	random
0.55	0.105	depth_natural	Coastal_natural	185	random
0.6	0.065	depth_natural	Coastal_natural	185	random
0.65	0.03	depth_natural	Coastal_natural	185	random
0.7	0.025	depth_natural	Coastal_natural	185	random
0.75	0.02	depth_natural	Coastal_natural	185	random
0.8	0.015	depth_natural	Coastal_natural	185	random
0.85	0.015	depth_natural	Coastal_natural	185	random
0.9	0.01	depth_natural	Coastal_natural	185	random
0.95	0.01	depth_natural	Coastal_natural	185	random
1	0	depth_natural	Coastal_natural	185	random
0	0.545	depth_natural	Coastal_natural	185	targeted
0.05	0.425	depth_natural	Coastal_natural	185	targeted
0.1	0.225	depth_natural	Coastal_natural	185	targeted
0.15	0.205	depth_natural	Coastal_natural	185	targeted
0.2	0.12	depth_natural	Coastal_natural	185	targeted
0.25	0.12	depth_natural	Coastal_natural	185	targeted
0.3	0.09	depth_natural	Coastal_natural	185	targeted
0.35	0.025	depth_natural	Coastal_natural	185	targeted
0.4	0.02	depth_natural	Coastal_natural	185	targeted
0.45	0.015	depth_natural	Coastal_natural	185	targeted
0.5	0.01	depth_natural	Coastal_natural	185	targeted
0.55	0.01	depth_natural	Coastal_natural	185	targeted
0.6	0.005	depth_natural	Coastal_natural	185	targeted
0.65	0.005	depth_natural	Coastal_natural	185	targeted
0.7	0.005	depth_natural	Coastal_natural	185	targeted
0.75	0.005	depth_natural	Coastal_natural	185	targeted
0.8	0.005	depth_natural	Coastal_natural	185	targeted
0.85	0.005	depth_natural	Coastal_natural	185	targeted
0.9	0.005	depth_natural	Coastal_natural	185	targeted
0.95	0.005	depth_natural	Coastal_natural	185	targeted
1	0	depth_natural	Coastal_natural	185	targeted
0	0.71	depth_natural	Coastal_natural	186	random
0.05	0.655	depth_natural	Coastal_natural	186	random
0.1	0.6	depth_natural	Coastal_natural	186	random
0.15	0.57	depth_natural	Coastal_natural	186	random
0.2	0.49	depth_natural	Coastal_natural	186	random
0.25	0.415	depth_natural	Coastal_natural	186	random
0.3	0.375	depth_natural	Coastal_natural	186	random
0.35	0.335	depth_natural	Coastal_natural	186	random
0.4	0.195	depth_natural	Coastal_natural	186	random
0.45	0.165	depth_natural	Coastal_natural	186	random
0.5	0.16	depth_natural	Coastal_natural	186	random
0.55	0.145	depth_natural	Coastal_natural	186	random
0.6	0.11	depth_natural	Coastal_natural	186	random
0.65	0.09	depth_natural	Coastal_natural	186	random
0.7	0.07	depth_natural	Coastal_natural	186	random
0.75	0.065	depth_natural	Coastal_natural	186	random
0.8	0.025	depth_natural	Coastal_natural	186	random
0.85	0.025	depth_natural	Coastal_natural	186	random
0.9	0.01	depth_natural	Coastal_natural	186	random
0.95	0.01	depth_natural	Coastal_natural	186	random
1	0	depth_natural	Coastal_natural	186	random
0	0.71	depth_natural	Coastal_natural	186	targeted
0.05	0.62	depth_natural	Coastal_natural	186	targeted
0.1	0.48	depth_natural	Coastal_natural	186	targeted
0.15	0.305	depth_natural	Coastal_natural	186	targeted
0.2	0.165	depth_natural	Coastal_natural	186	targeted
0.25	0.09	depth_natural	Coastal_natural	186	targeted
0.3	0.05	depth_natural	Coastal_natural	186	targeted
0.35	0.025	depth_natural	Coastal_natural	186	targeted
0.4	0.02	depth_natural	Coastal_natural	186	targeted
0.45	0.015	depth_natural	Coastal_natural	186	targeted
0.5	0.015	depth_natural	Coastal_natural	186	targeted
0.55	0.015	depth_natural	Coastal_natural	186	targeted
0.6	0.015	depth_natural	Coastal_natural	186	targeted
0.65	0.01	depth_natural	Coastal_natural	186	targeted
0.7	0.01	depth_natural	Coastal_natural	186	targeted
0.75	0.01	depth_natural	Coastal_natural	186	targeted
0.8	0.005	depth_natural	Coastal_natural	186	targeted
0.85	0.005	depth_natural	Coastal_natural	186	targeted
0.9	0.005	depth_natural	Coastal_natural	186	targeted
0.95	0.005	depth_natural	Coastal_natural	186	targeted
1	0	depth_natural	Coastal_natural	186	targeted
0	0.575	depth_natural	Coastal_natural	187	random
0.05	0.53	depth_natural	Coastal_natural	187	random
0.1	0.5	depth_natural	Coastal_natural	187	random
0.15	0.475	depth_natural	Coastal_natural	187	random
0.2	0.435	depth_natural	Coastal_natural	187	random
0.25	0.405	depth_natural	Coastal_natural	187	random
0.3	0.375	depth_natural	Coastal_natural	187	random
0.35	0.325	depth_natural	Coastal_natural	187	random
0.4	0.285	depth_natural	Coastal_natural	187	random
0.45	0.26	depth_natural	Coastal_natural	187	random
0.5	0.245	depth_natural	Coastal_natural	187	random
0.55	0.19	depth_natural	Coastal_natural	187	random
0.6	0.17	depth_natural	Coastal_natural	187	random
0.65	0.16	depth_natural	Coastal_natural	187	random
0.7	0.125	depth_natural	Coastal_natural	187	random
0.75	0.1	depth_natural	Coastal_natural	187	random
0.8	0.035	depth_natural	Coastal_natural	187	random
0.85	0.015	depth_natural	Coastal_natural	187	random
0.9	0.005	depth_natural	Coastal_natural	187	random
0.95	0.005	depth_natural	Coastal_natural	187	random
1	0	depth_natural	Coastal_natural	187	random
0	0.575	depth_natural	Coastal_natural	187	targeted
0.05	0.48	depth_natural	Coastal_natural	187	targeted
0.1	0.33	depth_natural	Coastal_natural	187	targeted
0.15	0.27	depth_natural	Coastal_natural	187	targeted
0.2	0.095	depth_natural	Coastal_natural	187	targeted
0.25	0.035	depth_natural	Coastal_natural	187	targeted
0.3	0.025	depth_natural	Coastal_natural	187	targeted
0.35	0.025	depth_natural	Coastal_natural	187	targeted
0.4	0.015	depth_natural	Coastal_natural	187	targeted
0.45	0.015	depth_natural	Coastal_natural	187	targeted
0.5	0.015	depth_natural	Coastal_natural	187	targeted
0.55	0.01	depth_natural	Coastal_natural	187	targeted
0.6	0.01	depth_natural	Coastal_natural	187	targeted
0.65	0.01	depth_natural	Coastal_natural	187	targeted
0.7	0.005	depth_natural	Coastal_natural	187	targeted
0.75	0.005	depth_natural	Coastal_natural	187	targeted
0.8	0.005	depth_natural	Coastal_natural	187	targeted
0.85	0.005	depth_natural	Coastal_natural	187	targeted
0.9	0.005	depth_natural	Coastal_natural	187	targeted
0.95	0.005	depth_natural	Coastal_natural	187	targeted
1	0	depth_natural	Coastal_natural	187	targeted
0	0.45	depth_natural	Coastal_natural	188	random
0.05	0.415	depth_natural	Coastal_natural	188	random
0.1	0.38	depth_natural	Coastal_natural	188	random
0.15	0.35	depth_natural	Coastal_natural	188	random
0.2	0.3	depth_natural	Coastal_natural	188	random
0.25	0.295	depth_natural	Coastal_natural	188	random
0.3	0.27	depth_natural	Coastal_natural	188	random
0.35	0.24	depth_natural	Coastal_natural	188	random
0.4	0.225	depth_natural	Coastal_natural	188	random
0.45	0.16	depth_natural	Coastal_natural	188	random
0.5	0.065	depth_natural	Coastal_natural	188	random
0.55	0.06	depth_natural	Coastal_natural	188	random
0.6	0.045	depth_natural	Coastal_natural	188	random
0.65	0.045	depth_natural	Coastal_natural	188	random
0.7	0.04	depth_natural	Coastal_natural	188	random
0.75	0.04	depth_natural	Coastal_natural	188	random
0.8	0.025	depth_natural	Coastal_natural	188	random
0.85	0.025	depth_natural	Coastal_natural	188	random
0.9	0.015	depth_natural	Coastal_natural	188	random
0.95	0.01	depth_natural	Coastal_natural	188	random
1	0	depth_natural	Coastal_natural	188	random
0	0.45	depth_natural	Coastal_natural	188	targeted
0.05	0.32	depth_natural	Coastal_natural	188	targeted
0.1	0.2	depth_natural	Coastal_natural	188	targeted
0.15	0.1	depth_natural	Coastal_natural	188	targeted
0.2	0.06	depth_natural	Coastal_natural	188	targeted
0.25	0.04	depth_natural	Coastal_natural	188	targeted
0.3	0.04	depth_natural	Coastal_natural	188	targeted
0.35	0.02	depth_natural	Coastal_natural	188	targeted
0.4	0.02	depth_natural	Coastal_natural	188	targeted
0.45	0.015	depth_natural	Coastal_natural	188	targeted
0.5	0.015	depth_natural	Coastal_natural	188	targeted
0.55	0.01	depth_natural	Coastal_natural	188	targeted
0.6	0.005	depth_natural	Coastal_natural	188	targeted
0.65	0.005	depth_natural	Coastal_natural	188	targeted
0.7	0.005	depth_natural	Coastal_natural	188	targeted
0.75	0.005	depth_natural	Coastal_natural	188	targeted
0.8	0.005	depth_natural	Coastal_natural	188	targeted
0.85	0.005	depth_natural	Coastal_natural	188	targeted
0.9	0.005	depth_natural	Coastal_natural	188	targeted
0.95	0.005	depth_natural	Coastal_natural	188	targeted
1	0	depth_natural	Coastal_natural	188	targeted
0	0.59	depth_natural	Coastal_natural	189	random
0.05	0.57	depth_natural	Coastal_natural	189	random
0.1	0.55	depth_natural	Coastal_natural	189	random
0.15	0.505	depth_natural	Coastal_natural	189	random
